t1      ,ch1     ,t2      ,ch2     
   3.776,   -0.001,    3.776,   -0.025
   3.780,   -0.001,    3.780,   -0.025
   3.785,    0.000,    3.785,   -0.025
   3.789,   -0.001,    3.789,   -0.025
   3.794,   -0.002,    3.794,   -0.025
   3.799,   -0.005,    3.799,   -0.025
   3.803,   -0.005,    3.803,   -0.025
   3.808,   -0.007,    3.808,   -0.025
   3.812,   -0.005,    3.812,   -0.025
   3.817,   -0.008,    3.817,   -0.025
   3.822,   -0.005,    3.822,   -0.024
   3.826,   -0.004,    3.826,   -0.024
   3.831,   -0.006,    3.831,   -0.024
   3.835,   -0.007,    3.835,   -0.024
   3.840,   -0.012,    3.840,   -0.024
   3.845,   -0.009,    3.845,   -0.024
   3.849,   -0.009,    3.849,   -0.024
   3.854,   -0.009,    3.854,   -0.024
   3.858,   -0.010,    3.858,   -0.024
   3.863,   -0.010,    3.863,   -0.024
   3.868,   -0.011,    3.868,   -0.024
   3.872,   -0.008,    3.872,   -0.024
   3.877,   -0.006,    3.877,   -0.024
   3.881,   -0.007,    3.881,   -0.024
   3.886,   -0.004,    3.886,   -0.024
   3.891,   -0.003,    3.891,   -0.024
   3.895,   -0.008,    3.895,   -0.024
   3.900,   -0.006,    3.900,   -0.024
   3.905,   -0.006,    3.905,   -0.024
   3.909,   -0.005,    3.909,   -0.024
   3.914,   -0.007,    3.914,   -0.024
   3.918,   -0.003,    3.918,   -0.023
   3.923,   -0.005,    3.923,   -0.023
   3.928,   -0.004,    3.928,   -0.023
   3.932,   -0.004,    3.932,   -0.023
   3.937,   -0.004,    3.937,   -0.023
   3.941,   -0.005,    3.941,   -0.023
   3.946,   -0.010,    3.946,   -0.023
   3.951,   -0.007,    3.951,   -0.023
   3.955,   -0.005,    3.955,   -0.023
   3.960,   -0.008,    3.960,   -0.023
   3.964,    0.000,    3.964,   -0.023
   3.969,   -0.005,    3.969,   -0.023
   3.974,   -0.005,    3.974,   -0.023
   3.978,   -0.002,    3.978,   -0.023
   3.983,    0.002,    3.983,   -0.023
   3.987,   -0.004,    3.987,   -0.023
   3.992,   -0.003,    3.992,   -0.022
   3.997,   -0.003,    3.997,   -0.022
   4.001,   -0.006,    4.001,   -0.022
   4.006,   -0.003,    4.006,   -0.022
   4.011,   -0.000,    4.011,   -0.022
   4.015,   -0.002,    4.015,   -0.022
   4.020,   -0.003,    4.020,   -0.022
   4.024,   -0.000,    4.024,   -0.022
   4.029,   -0.002,    4.029,   -0.022
   4.034,   -0.002,    4.034,   -0.022
   4.038,   -0.001,    4.038,   -0.022
   4.043,   -0.002,    4.043,   -0.022
   4.047,   -0.003,    4.047,   -0.022
   4.052,    0.001,    4.052,   -0.022
   4.057,   -0.002,    4.057,   -0.022
   4.061,   -0.000,    4.061,   -0.022
   4.066,    0.003,    4.066,   -0.022
   4.070,    0.001,    4.070,   -0.022
   4.075,   -0.000,    4.075,   -0.021
   4.080,    0.001,    4.080,   -0.021
   4.084,   -0.003,    4.084,   -0.021
   4.089,   -0.002,    4.089,   -0.021
   4.093,   -0.002,    4.093,   -0.021
   4.098,    0.001,    4.098,   -0.021
   4.103,    0.002,    4.103,   -0.021
   4.107,    0.001,    4.107,   -0.021
   4.112,    0.002,    4.112,   -0.021
   4.117,    0.001,    4.117,   -0.021
   4.121,   -0.002,    4.121,   -0.021
   4.126,    0.001,    4.126,   -0.021
   4.130,    0.000,    4.130,   -0.021
   4.135,   -0.001,    4.135,   -0.021
   4.139,    0.001,    4.139,   -0.021
   4.144,   -0.003,    4.144,   -0.021
   4.149,    0.003,    4.149,   -0.021
   4.153,   -0.000,    4.153,   -0.021
   4.158,   -0.002,    4.158,   -0.021
   4.163,   -0.001,    4.163,   -0.021
   4.167,   -0.000,    4.167,   -0.021
   4.172,    0.001,    4.172,   -0.020
   4.176,   -0.003,    4.176,   -0.020
   4.181,   -0.001,    4.181,   -0.020
   4.186,    0.003,    4.186,   -0.020
   4.190,    0.004,    4.190,   -0.020
   4.195,    0.001,    4.195,   -0.020
   4.199,    0.005,    4.199,   -0.020
   4.204,    0.001,    4.204,   -0.020
   4.209,    0.001,    4.209,   -0.020
   4.213,    0.002,    4.213,   -0.020
   4.218,    0.001,    4.218,   -0.020
   4.223,    0.000,    4.223,   -0.020
   4.227,    0.003,    4.227,   -0.020
   4.232,    0.000,    4.232,   -0.020
   4.236,    0.006,    4.236,   -0.020
   4.241,    0.004,    4.241,   -0.019
   4.245,    0.004,    4.245,   -0.019
   4.250,    0.001,    4.250,   -0.019
   4.255,    0.002,    4.255,   -0.019
   4.259,    0.003,    4.259,   -0.019
   4.264,    0.005,    4.264,   -0.019
   4.269,    0.002,    4.269,   -0.019
   4.273,    0.003,    4.273,   -0.019
   4.278,    0.003,    4.278,   -0.019
   4.282,    0.005,    4.282,   -0.019
   4.287,    0.004,    4.287,   -0.019
   4.292,    0.005,    4.292,   -0.019
   4.296,    0.005,    4.296,   -0.019
   4.301,    0.007,    4.301,   -0.019
   4.305,    0.004,    4.305,   -0.019
   4.310,    0.007,    4.310,   -0.019
   4.315,    0.007,    4.315,   -0.019
   4.319,    0.010,    4.319,   -0.019
   4.324,    0.009,    4.324,   -0.019
   4.328,    0.010,    4.328,   -0.018
   4.333,    0.010,    4.333,   -0.018
   4.338,    0.007,    4.338,   -0.018
   4.342,    0.011,    4.342,   -0.018
   4.347,    0.009,    4.347,   -0.018
   4.351,    0.014,    4.351,   -0.018
   4.356,    0.014,    4.356,   -0.018
   4.361,    0.008,    4.361,   -0.018
   4.365,    0.013,    4.365,   -0.018
   4.370,    0.013,    4.370,   -0.018
   4.375,    0.013,    4.375,   -0.018
   4.379,    0.018,    4.379,   -0.018
   4.384,    0.012,    4.384,   -0.018
   4.388,    0.020,    4.388,   -0.018
   4.393,    0.021,    4.393,   -0.018
   4.398,    0.018,    4.398,   -0.018
   4.402,    0.025,    4.402,   -0.018
   4.407,    0.011,    4.407,   -0.018
   4.411,    0.021,    4.411,   -0.018
   4.416,    0.019,    4.416,   -0.018
   4.421,    0.014,    4.421,   -0.018
   4.425,    0.015,    4.425,   -0.017
   4.430,    0.012,    4.430,   -0.017
   4.434,    0.016,    4.434,   -0.017
   4.439,    0.015,    4.439,   -0.017
   4.444,    0.014,    4.444,   -0.017
   4.448,    0.012,    4.448,   -0.017
   4.453,    0.010,    4.453,   -0.017
   4.457,    0.008,    4.457,   -0.015
   4.462,    0.006,    4.462,   -0.015
   4.467,    0.002,    4.467,   -0.015
   4.471,   -0.000,    4.471,   -0.015
   4.476,    0.001,    4.476,   -0.015
   4.481,   -0.005,    4.481,   -0.016
   4.485,   -0.006,    4.485,   -0.016
   4.490,   -0.008,    4.490,   -0.016
   4.494,   -0.011,    4.494,   -0.017
   4.499,   -0.014,    4.499,   -0.017
   4.504,   -0.018,    4.504,   -0.017
   4.508,   -0.013,    4.508,   -0.017
   4.513,   -0.023,    4.513,   -0.018
   4.517,   -0.021,    4.517,   -0.018
   4.522,   -0.015,    4.522,   -0.017
   4.527,   -0.019,    4.527,   -0.017
   4.531,   -0.018,    4.531,   -0.017
   4.536,   -0.015,    4.536,   -0.017
   4.540,   -0.017,    4.540,   -0.017
   4.545,   -0.000,    4.545,   -0.015
   4.550,   -0.013,    4.550,   -0.017
   4.554,   -0.010,    4.554,   -0.017
   4.559,   -0.012,    4.559,   -0.017
   4.564,   -0.014,    4.564,   -0.017
   4.568,   -0.014,    4.568,   -0.017
   4.573,   -0.016,    4.573,   -0.016
   4.577,   -0.011,    4.577,   -0.017
   4.582,   -0.013,    4.582,   -0.017
   4.587,   -0.006,    4.587,   -0.016
   4.591,   -0.011,    4.591,   -0.016
   4.596,   -0.011,    4.596,   -0.016
   4.600,   -0.008,    4.600,   -0.016
   4.605,   -0.015,    4.605,   -0.017
   4.609,   -0.013,    4.609,   -0.017
   4.614,   -0.017,    4.614,   -0.017
   4.619,   -0.017,    4.619,   -0.017
   4.623,   -0.015,    4.623,   -0.017
   4.628,   -0.022,    4.628,   -0.018
   4.633,   -0.016,    4.633,   -0.017
   4.637,   -0.023,    4.637,   -0.018
   4.642,   -0.023,    4.642,   -0.018
   4.646,   -0.015,    4.646,   -0.017
   4.651,   -0.020,    4.651,   -0.017
   4.656,   -0.009,    4.656,   -0.016
   4.660,   -0.015,    4.660,   -0.017
   4.665,   -0.012,    4.665,   -0.017
   4.669,   -0.007,    4.669,   -0.016
   4.674,   -0.013,    4.674,   -0.017
   4.679,   -0.008,    4.679,   -0.016
   4.683,   -0.015,    4.683,   -0.017
   4.688,   -0.010,    4.688,   -0.017
   4.692,   -0.013,    4.692,   -0.017
   4.697,   -0.018,    4.697,   -0.017
   4.702,   -0.013,    4.702,   -0.017
   4.706,   -0.017,    4.706,   -0.017
   4.711,   -0.013,    4.711,   -0.017
   4.715,   -0.011,    4.715,   -0.017
   4.720,   -0.009,    4.720,   -0.016
   4.725,   -0.005,    4.725,   -0.016
   4.729,   -0.005,    4.729,   -0.016
   4.734,   -0.008,    4.734,   -0.016
   4.739,   -0.011,    4.739,   -0.017
   4.743,   -0.018,    4.743,   -0.017
   4.748,   -0.013,    4.748,   -0.017
   4.752,   -0.024,    4.752,   -0.018
   4.757,   -0.016,    4.757,   -0.016
   4.762,   -0.003,    4.762,   -0.016
   4.766,   -0.018,    4.766,   -0.017
   4.771,   -0.015,    4.771,   -0.017
   4.775,   -0.015,    4.775,   -0.017
   4.780,   -0.011,    4.780,   -0.016
   4.785,   -0.014,    4.785,   -0.017
   4.789,   -0.009,    4.789,   -0.016
   4.794,   -0.012,    4.794,   -0.017
   4.798,   -0.014,    4.798,   -0.017
   4.803,   -0.013,    4.803,   -0.017
   4.808,   -0.018,    4.808,   -0.017
   4.812,   -0.010,    4.812,   -0.016
   4.817,   -0.018,    4.817,   -0.017
   4.822,   -0.013,    4.822,   -0.017
   4.826,   -0.009,    4.826,   -0.016
   4.831,   -0.011,    4.831,   -0.016
   4.835,   -0.007,    4.835,   -0.016
   4.840,   -0.009,    4.840,   -0.016
   4.845,   -0.010,    4.845,   -0.016
   4.849,   -0.007,    4.849,   -0.016
   4.854,   -0.013,    4.854,   -0.017
   4.858,   -0.008,    4.858,   -0.016
   4.863,   -0.017,    4.863,   -0.017
   4.868,   -0.022,    4.868,   -0.018
   4.872,   -0.018,    4.872,   -0.017
   4.877,   -0.024,    4.877,   -0.018
   4.881,   -0.019,    4.881,   -0.017
   4.886,   -0.022,    4.886,   -0.018
   4.891,   -0.019,    4.891,   -0.017
   4.895,   -0.015,    4.895,   -0.017
   4.900,   -0.020,    4.900,   -0.017
   4.904,   -0.014,    4.904,   -0.017
   4.909,   -0.016,    4.909,   -0.017
   4.914,   -0.014,    4.914,   -0.017
   4.918,   -0.015,    4.918,   -0.017
   4.923,   -0.019,    4.923,   -0.017
   4.928,   -0.014,    4.928,   -0.017
   4.932,   -0.015,    4.932,   -0.017
   4.937,   -0.007,    4.937,   -0.016
   4.941,   -0.017,    4.941,   -0.017
   4.946,   -0.014,    4.946,   -0.017
   4.950,   -0.009,    4.950,   -0.016
   4.955,   -0.011,    4.955,   -0.016
   4.960,   -0.003,    4.960,   -0.016
   4.964,   -0.008,    4.964,   -0.016
   4.969,   -0.011,    4.969,   -0.016
   4.974,   -0.015,    4.974,   -0.017
   4.978,   -0.011,    4.978,   -0.016
   4.983,   -0.007,    4.983,   -0.016
   4.987,   -0.022,    4.987,   -0.017
   4.992,   -0.024,    4.992,   -0.018
   4.997,   -0.019,    4.997,   -0.017
   5.001,   -0.026,    5.001,   -0.018
   5.006,   -0.020,    5.006,   -0.017
   5.010,   -0.017,    5.010,   -0.017
   5.015,   -0.019,    5.015,   -0.017
   5.020,   -0.014,    5.020,   -0.017
   5.024,   -0.021,    5.024,   -0.017
   5.029,   -0.007,    5.029,   -0.016
   5.034,   -0.014,    5.034,   -0.017
   5.038,   -0.010,    5.038,   -0.016
   5.043,   -0.018,    5.043,   -0.017
   5.047,   -0.011,    5.047,   -0.016
   5.052,   -0.015,    5.052,   -0.017
   5.056,   -0.010,    5.056,   -0.016
   5.061,   -0.009,    5.061,   -0.016
   5.066,   -0.010,    5.066,   -0.016
   5.070,   -0.010,    5.070,   -0.016
   5.075,   -0.010,    5.075,   -0.016
   5.080,   -0.014,    5.080,   -0.017
   5.084,   -0.008,    5.084,   -0.016
   5.089,   -0.015,    5.089,   -0.017
   5.093,   -0.012,    5.093,   -0.016
   5.098,   -0.013,    5.098,   -0.017
   5.103,   -0.019,    5.103,   -0.017
   5.107,   -0.016,    5.107,   -0.017
   5.112,   -0.023,    5.112,   -0.018
   5.116,   -0.017,    5.116,   -0.017
   5.121,   -0.017,    5.121,   -0.017
   5.126,   -0.018,    5.126,   -0.017
   5.130,   -0.009,    5.130,   -0.016
   5.135,   -0.015,    5.135,   -0.017
   5.139,   -0.010,    5.139,   -0.017
   5.144,   -0.013,    5.144,   -0.017
   5.149,   -0.011,    5.149,   -0.017
   5.153,   -0.014,    5.153,   -0.017
   5.158,   -0.012,    5.158,   -0.017
   5.162,   -0.011,    5.162,   -0.016
   5.167,   -0.021,    5.167,   -0.017
   5.172,   -0.024,    5.172,   -0.018
   5.176,   -0.018,    5.176,   -0.017
   5.181,   -0.022,    5.181,   -0.018
   5.186,   -0.018,    5.186,   -0.016
   5.190,   -0.019,    5.190,   -0.017
   5.195,   -0.018,    5.195,   -0.017
   5.199,   -0.021,    5.199,   -0.017
   5.204,   -0.009,    5.204,   -0.016
   5.209,   -0.011,    5.209,   -0.016
   5.213,   -0.009,    5.213,   -0.016
   5.218,   -0.012,    5.218,   -0.017
   5.222,   -0.011,    5.222,   -0.017
   5.227,   -0.015,    5.227,   -0.017
   5.232,   -0.017,    5.232,   -0.017
   5.236,   -0.022,    5.236,   -0.017
   5.241,   -0.012,    5.241,   -0.016
   5.245,   -0.018,    5.245,   -0.017
   5.250,   -0.007,    5.250,   -0.016
   5.255,   -0.009,    5.255,   -0.016
   5.259,   -0.009,    5.259,   -0.016
   5.264,   -0.009,    5.264,   -0.016
   5.269,   -0.015,    5.269,   -0.017
   5.273,   -0.014,    5.273,   -0.017
   5.278,   -0.014,    5.278,   -0.017
   5.282,   -0.022,    5.282,   -0.018
   5.287,   -0.011,    5.287,   -0.016
   5.292,   -0.029,    5.292,   -0.018
   5.296,   -0.027,    5.296,   -0.018
   5.301,   -0.015,    5.301,   -0.017
   5.305,   -0.025,    5.305,   -0.018
   5.310,   -0.015,    5.310,   -0.017
   5.315,   -0.016,    5.315,   -0.017
   5.319,   -0.015,    5.319,   -0.017
   5.324,   -0.014,    5.324,   -0.017
   5.328,   -0.012,    5.328,   -0.017
   5.333,   -0.015,    5.333,   -0.017
   5.338,   -0.014,    5.338,   -0.017
   5.342,   -0.017,    5.342,   -0.017
   5.347,   -0.015,    5.347,   -0.017
   5.351,   -0.015,    5.351,   -0.017
   5.356,   -0.008,    5.356,   -0.016
   5.361,   -0.016,    5.361,   -0.017
   5.365,   -0.009,    5.365,   -0.016
   5.370,   -0.011,    5.370,   -0.016
   5.375,   -0.010,    5.375,   -0.016
   5.379,   -0.011,    5.379,   -0.016
   5.384,   -0.012,    5.384,   -0.017
   5.388,   -0.006,    5.388,   -0.016
   5.393,   -0.015,    5.393,   -0.017
   5.397,   -0.017,    5.397,   -0.017
   5.402,   -0.016,    5.402,   -0.017
   5.407,   -0.020,    5.407,   -0.017
   5.411,   -0.019,    5.411,   -0.017
   5.416,   -0.024,    5.416,   -0.017
   5.420,   -0.018,    5.420,   -0.017
   5.425,   -0.015,    5.425,   -0.017
   5.430,   -0.014,    5.430,   -0.017
   5.434,   -0.014,    5.434,   -0.017
   5.439,   -0.010,    5.439,   -0.016
   5.444,   -0.008,    5.444,   -0.016
   5.448,   -0.010,    5.448,   -0.016
   5.453,   -0.014,    5.453,   -0.017
   5.457,   -0.012,    5.457,   -0.017
   5.462,   -0.019,    5.462,   -0.017
   5.467,   -0.013,    5.467,   -0.017
   5.471,   -0.019,    5.471,   -0.017
   5.476,   -0.021,    5.476,   -0.017
   5.480,   -0.016,    5.480,   -0.017
   5.485,   -0.020,    5.485,   -0.017
   5.490,   -0.009,    5.490,   -0.016
   5.494,   -0.012,    5.494,   -0.016
   5.499,   -0.014,    5.499,   -0.017
   5.503,   -0.008,    5.503,   -0.016
   5.508,   -0.005,    5.508,   -0.016
   5.513,   -0.008,    5.513,   -0.016
   5.517,   -0.012,    5.517,   -0.016
   5.522,   -0.018,    5.522,   -0.016
   5.527,   -0.018,    5.527,   -0.017
   5.531,   -0.022,    5.531,   -0.017
   5.536,   -0.015,    5.536,   -0.017
   5.540,   -0.025,    5.540,   -0.018
   5.545,   -0.016,    5.545,   -0.016
   5.550,   -0.024,    5.550,   -0.018
   5.554,   -0.019,    5.554,   -0.016
   5.559,   -0.017,    5.559,   -0.017
   5.563,   -0.020,    5.563,   -0.017
   5.568,   -0.013,    5.568,   -0.017
   5.573,   -0.017,    5.573,   -0.017
   5.577,   -0.021,    5.577,   -0.017
   5.582,   -0.009,    5.582,   -0.016
   5.586,   -0.015,    5.586,   -0.017
   5.591,   -0.007,    5.591,   -0.016
   5.596,   -0.012,    5.596,   -0.016
   5.600,   -0.010,    5.600,   -0.016
   5.605,   -0.015,    5.605,   -0.017
   5.609,   -0.016,    5.609,   -0.017
   5.614,   -0.016,    5.614,   -0.017
   5.619,   -0.020,    5.619,   -0.017
   5.623,   -0.024,    5.623,   -0.018
   5.628,   -0.019,    5.628,   -0.016
   5.633,   -0.023,    5.633,   -0.018
   5.637,   -0.013,    5.637,   -0.016
   5.642,   -0.019,    5.642,   -0.017
   5.646,   -0.022,    5.646,   -0.018
   5.651,   -0.014,    5.651,   -0.017
   5.656,   -0.015,    5.656,   -0.017
   5.660,   -0.011,    5.660,   -0.016
   5.665,   -0.009,    5.665,   -0.016
   5.669,   -0.010,    5.669,   -0.016
   5.674,   -0.015,    5.674,   -0.017
   5.679,   -0.017,    5.679,   -0.017
   5.683,   -0.016,    5.683,   -0.017
   5.688,   -0.024,    5.688,   -0.018
   5.692,   -0.015,    5.692,   -0.017
   5.697,   -0.019,    5.697,   -0.017
   5.702,   -0.019,    5.702,   -0.017
   5.706,   -0.016,    5.706,   -0.017
   5.711,   -0.014,    5.711,   -0.017
   5.715,   -0.004,    5.715,   -0.016
   5.720,   -0.013,    5.720,   -0.016
   5.725,   -0.013,    5.725,   -0.017
   5.729,   -0.009,    5.729,   -0.016
   5.734,   -0.016,    5.734,   -0.017
   5.739,   -0.015,    5.739,   -0.017
   5.743,   -0.017,    5.743,   -0.016
   5.748,   -0.022,    5.748,   -0.017
   5.752,   -0.015,    5.752,   -0.017
   5.757,   -0.021,    5.757,   -0.017
   5.761,   -0.017,    5.761,   -0.017
   5.766,   -0.022,    5.766,   -0.017
   5.771,   -0.011,    5.771,   -0.017
   5.775,   -0.009,    5.775,   -0.016
   5.780,   -0.013,    5.780,   -0.017
   5.785,   -0.011,    5.785,   -0.016
   5.789,   -0.003,    5.789,   -0.015
   5.794,   -0.013,    5.794,   -0.017
   5.798,   -0.019,    5.798,   -0.017
   5.803,   -0.022,    5.803,   -0.017
   5.808,   -0.014,    5.808,   -0.017
   5.812,   -0.014,    5.812,   -0.017
   5.817,   -0.007,    5.817,   -0.016
   5.821,   -0.011,    5.821,   -0.016
   5.826,   -0.008,    5.826,   -0.016
   5.831,   -0.006,    5.831,   -0.016
   5.835,   -0.009,    5.835,   -0.016
   5.840,   -0.004,    5.840,   -0.016
   5.845,   -0.008,    5.845,   -0.016
   5.849,   -0.011,    5.849,   -0.016
   5.854,   -0.009,    5.854,   -0.016
   5.858,   -0.015,    5.858,   -0.017
   5.863,   -0.008,    5.863,   -0.016
   5.867,   -0.021,    5.867,   -0.017
   5.872,   -0.017,    5.872,   -0.017
   5.877,   -0.014,    5.877,   -0.017
   5.881,   -0.016,    5.881,   -0.016
   5.886,   -0.007,    5.886,   -0.016
   5.891,   -0.013,    5.891,   -0.016
   5.895,   -0.005,    5.895,   -0.016
   5.900,   -0.014,    5.900,   -0.017
   5.904,   -0.010,    5.904,   -0.016
   5.909,   -0.011,    5.909,   -0.016
   5.914,   -0.016,    5.914,   -0.017
   5.918,   -0.007,    5.918,   -0.016
   5.923,   -0.013,    5.923,   -0.017
   5.927,   -0.022,    5.927,   -0.017
   5.932,   -0.021,    5.932,   -0.017
   5.937,   -0.023,    5.937,   -0.017
   5.941,   -0.013,    5.941,   -0.016
   5.946,   -0.018,    5.946,   -0.017
   5.950,   -0.022,    5.950,   -0.017
   5.955,   -0.013,    5.955,   -0.017
   5.960,   -0.017,    5.960,   -0.017
   5.964,   -0.015,    5.964,   -0.017
   5.969,   -0.015,    5.969,   -0.017
   5.973,   -0.013,    5.973,   -0.017
   5.978,   -0.013,    5.978,   -0.017
   5.983,   -0.015,    5.983,   -0.017
   5.987,   -0.014,    5.987,   -0.016
   5.992,   -0.018,    5.992,   -0.016
   5.997,   -0.011,    5.997,   -0.016
   6.001,   -0.010,    6.001,   -0.016
   6.006,   -0.007,    6.006,   -0.016
   6.010,   -0.007,    6.010,   -0.016
   6.015,   -0.011,    6.015,   -0.016
   6.020,   -0.010,    6.020,   -0.016
   6.024,   -0.018,    6.024,   -0.017
   6.029,   -0.018,    6.029,   -0.017
   6.033,   -0.015,    6.033,   -0.017
   6.038,   -0.017,    6.038,   -0.016
   6.043,   -0.009,    6.043,   -0.016
   6.047,   -0.025,    6.047,   -0.018
   6.052,   -0.021,    6.052,   -0.017
   6.056,   -0.012,    6.056,   -0.017
   6.061,   -0.017,    6.061,   -0.017
   6.066,   -0.007,    6.066,   -0.016
   6.070,   -0.017,    6.070,   -0.017
   6.075,   -0.013,    6.075,   -0.017
   6.080,   -0.013,    6.080,   -0.017
   6.084,   -0.011,    6.084,   -0.017
   6.089,   -0.012,    6.089,   -0.016
   6.093,   -0.013,    6.093,   -0.017
   6.098,   -0.019,    6.098,   -0.017
   6.103,   -0.017,    6.103,   -0.017
   6.107,   -0.019,    6.107,   -0.017
   6.112,   -0.015,    6.112,   -0.017
   6.116,   -0.021,    6.116,   -0.017
   6.121,   -0.015,    6.121,   -0.017
   6.126,   -0.011,    6.126,   -0.016
   6.130,   -0.008,    6.130,   -0.016
   6.135,   -0.003,    6.135,   -0.016
   6.139,   -0.008,    6.139,   -0.016
   6.144,   -0.006,    6.144,   -0.016
   6.149,   -0.012,    6.149,   -0.016
   6.153,   -0.014,    6.153,   -0.016
   6.158,   -0.015,    6.158,   -0.017
   6.162,   -0.018,    6.162,   -0.017
   6.167,   -0.015,    6.167,   -0.017
   6.172,   -0.021,    6.172,   -0.018
   6.176,   -0.019,    6.176,   -0.017
   6.181,   -0.010,    6.181,   -0.016
   6.186,   -0.010,    6.186,   -0.016
   6.190,   -0.002,    6.190,   -0.015
   6.195,   -0.011,    6.195,   -0.016
   6.199,   -0.008,    6.199,   -0.016
   6.204,   -0.011,    6.204,   -0.016
   6.208,   -0.013,    6.208,   -0.017
   6.213,   -0.011,    6.213,   -0.016
   6.218,   -0.014,    6.218,   -0.017
   6.222,   -0.008,    6.222,   -0.016
   6.227,   -0.021,    6.227,   -0.017
   6.232,   -0.027,    6.232,   -0.018
   6.236,   -0.015,    6.236,   -0.017
   6.241,   -0.024,    6.241,   -0.018
   6.245,   -0.007,    6.245,   -0.016
   6.250,   -0.019,    6.250,   -0.016
   6.255,   -0.015,    6.255,   -0.017
   6.259,   -0.017,    6.259,   -0.017
   6.264,   -0.017,    6.264,   -0.017
   6.268,   -0.013,    6.268,   -0.017
   6.273,   -0.019,    6.273,   -0.017
   6.278,   -0.019,    6.278,   -0.017
   6.282,   -0.011,    6.282,   -0.017
   6.287,   -0.018,    6.287,   -0.017
   6.292,   -0.012,    6.292,   -0.016
   6.296,   -0.013,    6.296,   -0.017
   6.301,   -0.007,    6.301,   -0.016
   6.305,   -0.005,    6.305,   -0.016
   6.310,   -0.009,    6.310,   -0.016
   6.314,   -0.007,    6.314,   -0.016
